,video_id,comment,comment_cleaned
450,XNf40sBcvKk,"""Trigger warning, I like facts.""  LOVE IT !","""trigger warning, i like facts.""  love it !"
451,XNf40sBcvKk,SOOOO much information packed into this video. Thank you for sharing.,soooo much information packed into this video. thank you for sharing.
452,XNf40sBcvKk,Great commentary! Thanks for setting the record straight,great commentary! thanks for setting the record straight
453,XNf40sBcvKk,"As the child of Muslim parents, my dad was almost an historian. I knew this history from my dad. This should be required viewing.","as the child of muslim parents, my dad was almost an historian. i knew this history from my dad. this should be required viewing."
454,XNf40sBcvKk,"Almighty God bless you, this is what we face here in Nigeria. Boko Haram","almighty god bless you, this is what we face here in nigeria. boko haram"
455,XNf40sBcvKk,"Hi, I'm a viewer from a neutral country trying my best to soak up as much information from both sides as possible (as that is the best thing I can do right now as an individual) and I want to thank you for your perspective. The video was very in-depth and well-presented!","hi, i'm a viewer from a neutral country trying my best to soak up as much information from both sides as possible (as that is the best thing i can do right now as an individual) and i want to thank you for your perspective. the video was very in-depth and well-presented!"
456,XNf40sBcvKk,I so appreciate all your videos.  Keep up the good work. An American Christian who loves Israel.,i so appreciate all your videos.  keep up the good work. an american christian who loves israel.
457,WiNlxqlNZys,Praying for both sides Civilians.,praying for both sides civilians.
458,WiNlxqlNZys,When i see things like this i realize how lucky i am to be living in the best country of the whole world ( The Netherlands),when i see things like this i realize how lucky i am to be living in the best country of the whole world ( the netherlands)
459,WiNlxqlNZys,"The video title said ""Conflict Explained,"" but it looks like the channel is just trying to get views in the name of tragedy.","the video title said ""conflict explained,"" but it looks like the channel is just trying to get views in the name of tragedy."
460,WiNlxqlNZys,"Proverbs 10:12
Hatred stirs up conflict, but love covers over all wrongs.✝️❤️‍🩹","proverbs 10:12
hatred stirs up conflict, but love covers over all wrongs.✝️❤️‍🩹"
461,WiNlxqlNZys,Speak for peace for both Israel and  Palestine.,speak for peace for both israel and  palestine.
462,WiNlxqlNZys,These babys don't deserve this cruelty. Sad day on this planet 🧎🏽‍♀️🧎🏽‍♀️🙏🙏🙏,these babys don't deserve this cruelty. sad day on this planet 🧎🏽‍♀️🧎🏽‍♀️🙏🙏🙏
463,WiNlxqlNZys,"Do not take weak as granted. When the weak stands up, table changes.","do not take weak as granted. when the weak stands up, table changes."
464,WiNlxqlNZys,Thank God ❤❤❤❤,thank god ❤❤❤❤
465,WiNlxqlNZys,Action and reaction.  Israel and its enemies are at it again!,action and reaction.  israel and its enemies are at it again!
466,WiNlxqlNZys,"Title is misleading, they don’t explain anything.","title is misleading, they don’t explain anything."
467,GL-Rv2Zy8jQ,If two fishes are Fighting in the pond.. Must know that a Englishman must have passed by....,if two fishes are fighting in the pond.. must know that a englishman must have passed by....
468,GL-Rv2Zy8jQ,Can clearly see the effort that you and your team have put into it. Very nicely explained. Thanks a lot..,can clearly see the effort that you and your team have put into it. very nicely explained. thanks a lot..
469,GL-Rv2Zy8jQ,Priya son has seen a lot of videos on the Israel-Palesten controversy. But the simplicity with which the subject is explained by you gives many new things to know and knowledge also increases. Thank you for this.,priya son has seen a lot of videos on the israel-palesten controversy. but the simplicity with which the subject is explained by you gives many new things to know and knowledge also increases. thank you for this.
470,GL-Rv2Zy8jQ,This was very informative and elaborated video which gave us the full history in just 30mins. Great work Team Finology!❤️,this was very informative and elaborated video which gave us the full history in just 30mins. great work team finology!❤️
